driver_status	type	adj_splicing_density
Drivers	OG	0.29435674032320974
Passengers in presence of driver	OG	0.29435674032320974
Passengers in absence of driver	TSG	2.1949931041204924
Passengers in absence of driver	OG	3.231458768141258
Drivers	OG	1.4424554544884567
Passengers in presence of driver	OG	1.4424554544884567
Passengers in absence of driver	TSG	18.841346343023915
Passengers in absence of driver	TSG	0.8533498214172428
Passengers in absence of driver	OG	0.5265879522995569
Drivers	TSG	7.1000622781962734
Passengers in absence of driver	TSG	3.2062449700529103
Passengers in absence of driver	TSG	0.31663660971088625
Drivers	TSG	0.03766173176178035
Passengers in presence of driver	TSG	0.9321278611040638
Drivers	TSG	0.008909595598273297
Passengers in presence of driver	TSG	0.6236716918791307
Drivers	TSG	0.006080300110886189
Passengers in presence of driver	TSG	0.8634026157458389
Drivers	OG	0.028307098834689095
Passengers in presence of driver	OG	0.594449075528471
Drivers	OG	0.014202174353372825
Passengers in presence of driver	OG	1.0367587277962163
Passengers in absence of driver	TSG	0.3126066006585176
Drivers	TSG	0.5071102472916275
Passengers in presence of driver	TSG	0.3042661483749765
Passengers in absence of driver	TSG	11.79107241089541
Passengers in absence of driver	TSG	2.129506934476804
Passengers in absence of driver	TSG	2.024399819203003
Drivers	TSG	57.17953066433698
Passengers in absence of driver	TSG	1.8582968670189537
Drivers	TSG	26.864965935223193
Passengers in absence of driver	TSG	0.233102449594133
Passengers in absence of driver	TSG	0.5130925735795434
Passengers in absence of driver	TSG	3.1592562936029753
Passengers in absence of driver	TSG	0.43116860848704364
Drivers	TSG	1.9584361104283785
Passengers in presence of driver	TSG	1.9584361104283785
Passengers in absence of driver	TSG	1.1738942477087928
Drivers	TSG	0.17453323825328293
Passengers in presence of driver	TSG	1.2217326677729805
Passengers in absence of driver	TSG	0.5780479807942996
Passengers in absence of driver	TSG	0.6762606507532064
Drivers	OG	0.2623633802303131
Passengers in presence of driver	OG	0.2623633802303131
Drivers	OG	0.2632647373530874
Passengers in presence of driver	OG	0.1316323686765437
Drivers	TSG	0.20695597270000665
Passengers in presence of driver	TSG	0.20695597270000665
Passengers in absence of driver	TSG	12.441788226339689
Passengers in absence of driver	TSG	10.667796030673115
Passengers in absence of driver	TSG	2.277755466451185
Drivers	TSG	4.640070149972549
Passengers in absence of driver	TSG	0.5255584784638149
Passengers in absence of driver	TSG	1.4988546947993158
Passengers in absence of driver	OG	3.043520460355905
Drivers	TSG	1.1257037424011769
Drivers	TSG	1.072500642232656
Passengers in absence of driver	OG	87.278169290815
Drivers	TSG	73.46842217012495
Passengers in presence of driver	TSG	146.9368443402499
Drivers	OG	2.1564740247986425
Drivers	TSG	3.197870077821887
Drivers	TSG	6.100760154715277
Passengers in absence of driver	TSG	3.3394737350056793
Passengers in absence of driver	TSG	1.4471321936210995
Drivers	OG	3.0765861907351915
Passengers in presence of driver	OG	3.0765861907351915
Passengers in absence of driver	OG	1.216077326319804
Passengers in absence of driver	TSG	1.1264728495218619
Drivers	TSG	7.794177593454138
Passengers in absence of driver	TSG	4.792243944864993
Passengers in absence of driver	TSG	1.4015507695439295
Drivers	TSG	4.736809567744278
Passengers in absence of driver	OG	11.685815372399437
Passengers in absence of driver	TSG	2.033938020310107
Drivers	TSG	11.68519039564404
Drivers	TSG	16.96348524982549
Drivers	OG	309.25732819064166
Passengers in presence of driver	OG	6185.146563812834
Passengers in absence of driver	OG	1.2120564139325192
Drivers	TSG	5.928395651640358
Passengers in absence of driver	TSG	0.8287302972201173
Passengers in absence of driver	TSG	2.4807765884764574
Passengers in absence of driver	TSG	2.2641517694669506
Passengers in absence of driver	TSG	1.1005580230192538
Drivers	TSG	4.463497627985773
Passengers in absence of driver	TSG	8.225472286826166
Passengers in absence of driver	TSG	6.09090712382295
Passengers in absence of driver	TSG	2.5952839150957683
Drivers	TSG	25.729826529509538
Passengers in absence of driver	TSG	2.413070449175509
Drivers	TSG	3.1838887650831533
Passengers in absence of driver	OG	1.2579892533838537
Drivers	TSG	16.125605566881553
Passengers in absence of driver	TSG	1.0828941037297595
Drivers	TSG	23.48272258685672
Passengers in absence of driver	OG	5.033300314883268
Drivers	TSG	17.972164711295147
Passengers in absence of driver	TSG	0.4310727933079602
Passengers in absence of driver	OG	0.09357207597803317
Drivers	TSG	0.6977589889210591
Passengers in absence of driver	OG	2.0958635133858676
Passengers in absence of driver	OG	2.882892561186376
Drivers	OG	1.5470191650390455
Drivers	OG	0.4585373218704572
Passengers in presence of driver	OG	1.3756119656113717
Drivers	TSG	23.19768487104987
Passengers in absence of driver	TSG	2.6684331182459773
Passengers in absence of driver	TSG	0.8455753199131466
Drivers	TSG	15.594225770081854
Drivers	TSG	12.442683459104884
Passengers in absence of driver	TSG	2.705886314312316
Passengers in absence of driver	TSG	1.2273186521115003
Drivers	TSG	13.307295392016288
Drivers	TSG	6.824814393840673
Passengers in presence of driver	TSG	3.4124071969203364
Passengers in absence of driver	OG	10.915036316969312
Passengers in absence of driver	TSG	1.5456294168031495
Drivers	OG	3.1932236600709634
Drivers	OG	16.29279057051487
Passengers in absence of driver	TSG	2.769676397379986
Drivers	TSG	29.187876523607155
Passengers in absence of driver	OG	12.501184291880652
Drivers	TSG	2.623169153351236
Passengers in absence of driver	TSG	1.2657611750866014
Drivers	OG	3.459721351015133
Passengers in presence of driver	OG	3.459721351015133
Passengers in absence of driver	OG	1.3675185512513255
Passengers in absence of driver	TSG	4.501186334780326
Drivers	TSG	21.690868252919863
Passengers in absence of driver	TSG	2.669311919187756
Drivers	TSG	8.33949239594659
Drivers	OG	3.2144528227817917
Passengers in presence of driver	OG	3.2144528227817917
Passengers in absence of driver	TSG	3.022622145331403
Passengers in absence of driver	TSG	1.9636002897999123
Drivers	TSG	8.918983521286046
Passengers in absence of driver	TSG	2.344536372582014
Passengers in absence of driver	OG	16.309397922572092
Drivers	TSG	47.531510420689514
Passengers in absence of driver	TSG	1.26871521460413
Passengers in absence of driver	OG	1.3707100726227042
Passengers in absence of driver	TSG	1.2697117592418272
Drivers	TSG	8.785261844729282
Passengers in absence of driver	TSG	1.3132355114050154
Passengers in absence of driver	TSG	4.472081910652276
Passengers in absence of driver	TSG	1.9203595046265611
Drivers	OG	1.983702347843149
Passengers in absence of driver	TSG	1.633170774526864
Drivers	TSG	14.166222201445096
Drivers	OG	4.913714709048357
Drivers	OG	48.15799071619285
Passengers in absence of driver	OG	0.9904893215346245
Drivers	TSG	4.451637400155616
Passengers in presence of driver	TSG	4.451637400155616
Drivers	OG	1.6998949957862153
Drivers	TSG	1.87022897283448
Passengers in absence of driver	TSG	2.0102696939123663
Drivers	OG	7.619398111360741
Drivers	TSG	8.139558178473916
Passengers in absence of driver	TSG	11.623477004412763
Passengers in absence of driver	TSG	1.1601538061364323
Passengers in absence of driver	TSG	5.227949657269262
Passengers in absence of driver	TSG	2.490432941539902
Drivers	TSG	16.388880939143515
Drivers	OG	10.80772111702391
Drivers	OG	7.668100457675369
Drivers	TSG	12.963147275211462
Drivers	TSG	3.7211666910666668
Drivers	TSG	3.591158669703213
Drivers	OG	13.15540062001732
Passengers in absence of driver	TSG	3.5142469637027784
Drivers	TSG	23.567369092102457
Drivers	OG	183.04341829922805
Drivers	OG	115.34196242598605
Passengers in absence of driver	TSG	2.566365125131366
Passengers in absence of driver	TSG	0.4899167785870065
Passengers in absence of driver	OG	6.498957018944663
Passengers in absence of driver	TSG	2.3434876237075986
Passengers in absence of driver	TSG	1.812393958670191
Drivers	TSG	8.232180416466008
Passengers in absence of driver	TSG	2.418879402111065
Passengers in absence of driver	OG	2.1160139635893707
Passengers in absence of driver	TSG	122.9030625138746
Drivers	OG	1.5108144689851861
Drivers	TSG	5.102886958296656
Passengers in absence of driver	TSG	2.7932514207698773
Drivers	TSG	348.640275687298
Drivers	TSG	18.396251474021206
Drivers	TSG	6.954391397390024
Passengers in absence of driver	TSG	10.863491403922943
Drivers	OG	6.485420563796417
Passengers in absence of driver	TSG	2.519959969483025
Passengers in absence of driver	TSG	2.4331069628401396
Drivers	TSG	116.18369106291811
Passengers in absence of driver	OG	1.5110533124824346
Drivers	OG	17.81657673898029
Passengers in absence of driver	TSG	0.4326729829411694
Drivers	TSG	7.026984798646757
Drivers	TSG	10.306339848335767
Passengers in absence of driver	TSG	2.043613522539588
Passengers in absence of driver	TSG	2.390719786487356
Passengers in absence of driver	OG	3.0869717636622136
Passengers in absence of driver	TSG	2.541486161814742
Drivers	TSG	11.022502438728665
Passengers in absence of driver	TSG	4.8497490751952865
Passengers in absence of driver	TSG	2.3419937745472783
Drivers	OG	14.691126412735443
Passengers in absence of driver	TSG	1.4270874996669758
Passengers in absence of driver	OG	1.2654916194695964
Passengers in absence of driver	OG	1.8070987072608802
Passengers in absence of driver	TSG	6.103608758678568
Passengers in absence of driver	OG	124.61746656584768
Passengers in absence of driver	OG	3.345633852419752
Drivers	TSG	25.55698248707775
Drivers	TSG	122.99428038160512
Passengers in absence of driver	TSG	2.4706637725008407
Drivers	TSG	15.188116210352371
Passengers in absence of driver	TSG	1.7887694200351392
Passengers in absence of driver	TSG	2.4814100932630367
Passengers in absence of driver	TSG	3.3320787626398487
Drivers	TSG	9.634217658172178
Passengers in absence of driver	TSG	1.978647202713309
Drivers	TSG	22.068502839664603
Passengers in absence of driver	TSG	4.669892539120997
Drivers	TSG	8.154991567891624
Drivers	TSG	11.116300107365396
Passengers in absence of driver	TSG	8.827549094662565
Passengers in absence of driver	TSG	7.9732701500178
Passengers in absence of driver	TSG	3.789864777810273
Passengers in absence of driver	TSG	7.499072827524636
Passengers in absence of driver	TSG	4.16416996030804
Drivers	TSG	30.100218678088698
Passengers in absence of driver	OG	211.22340862303724
Passengers in absence of driver	OG	124.31663727225677
Passengers in absence of driver	TSG	3.6459916063986535
Drivers	TSG	4.810647661433377
Passengers in absence of driver	OG	4.808731068739578
Passengers in absence of driver	OG	3.801478950060809
Passengers in absence of driver	TSG	1.760686895722216
Drivers	OG	1.301248196307344
Passengers in presence of driver	OG	1.301248196307344
Passengers in absence of driver	TSG	1.09989899737497
Passengers in absence of driver	TSG	5.780110929795627
Drivers	TSG	4.646304700945244
Passengers in absence of driver	TSG	2.0169998165223513
Passengers in absence of driver	OG	8.576236241003494
Passengers in absence of driver	OG	1.6949576236891155
Drivers	TSG	10.86345452422143
Passengers in absence of driver	TSG	3.6329755233905225
Drivers	TSG	4.967008323575956
Passengers in absence of driver	OG	1.9625192817826078
Passengers in absence of driver	TSG	1.8179145682137947
Drivers	TSG	125.78331559788583
Passengers in absence of driver	TSG	8.014265231827348
Drivers	OG	14.947643170534876
Passengers in absence of driver	TSG	2.9040107775072754
Drivers	TSG	267.78099263736163
Drivers	OG	26.746535163983214
Passengers in absence of driver	TSG	1.3456048916781356
Passengers in absence of driver	OG	0.4229165032377978
Drivers	TSG	2.7105894190244615
Drivers	TSG	24.755424145512382
Passengers in absence of driver	TSG	2.2652108077522866
Drivers	OG	14.778797243842988
Passengers in absence of driver	TSG	5.024613276747323
Drivers	TSG	26.475618602828654
Drivers	OG	7.235447942738303
Passengers in absence of driver	TSG	2.649214147215499
Passengers in absence of driver	OG	1.9789703503599658
Passengers in absence of driver	OG	2.1024393789418605
Passengers in absence of driver	OG	88.86102355291975
Drivers	OG	5.287162656717284
Drivers	TSG	4.680307117540776
Drivers	TSG	17.857780635022678
Drivers	TSG	149.54791664797318
Passengers in absence of driver	TSG	0.3758818481227338
Passengers in absence of driver	TSG	3.3391583656027164
Passengers in absence of driver	OG	1.7688718617283479
Drivers	TSG	6.316026158453938
Passengers in absence of driver	TSG	1.8458438884983897
Passengers in absence of driver	TSG	2.047193947073501
Drivers	TSG	3.7667906370043425
Passengers in presence of driver	TSG	3.7667906370043425
Drivers	TSG	49.5628755723699
Passengers in absence of driver	TSG	0.24226869058120556
Drivers	OG	0.10517752302668718
Passengers in presence of driver	OG	0.21035504605337435
Passengers in absence of driver	OG	2.8307366719683835
Drivers	OG	1.7388910329596459
Passengers in absence of driver	OG	2.061632991489785
Passengers in absence of driver	TSG	2.839735665441874
Passengers in absence of driver	TSG	0.31801375844468593
Drivers	OG	0.13806117216953362
Drivers	TSG	1.0295103843253957
Passengers in absence of driver	OG	2.9334976647760445
Drivers	OG	0.6765501297179268
Passengers in presence of driver	OG	1.3531002594358537
Passengers in absence of driver	TSG	11.37510841900212
Passengers in absence of driver	TSG	1.8317221714362197
Drivers	OG	2.522855096190946
Passengers in presence of driver	OG	7.568565288572838
Passengers in absence of driver	TSG	1.0385260711984097
Passengers in absence of driver	TSG	1.5048134156358175
Passengers in absence of driver	OG	2.056562962208509
Passengers in absence of driver	OG	1.6257887368942696
Passengers in absence of driver	TSG	3.0364163413484597
Passengers in absence of driver	TSG	2.611775759070999
Passengers in absence of driver	TSG	2.66965137026927
Drivers	TSG	6.093873067670937
Passengers in absence of driver	TSG	3.159405721589177
Passengers in absence of driver	OG	6.428590849229588
Drivers	OG	67.00882068517063
Passengers in absence of driver	TSG	3.5948729849591055
Drivers	TSG	12.011564734526402
Passengers in absence of driver	TSG	2.269492250144247
Passengers in absence of driver	OG	5.704723741586254
Drivers	TSG	4.8717835776889045
Drivers	TSG	64.1022096913086
Passengers in presence of driver	TSG	64.1022096913086
Passengers in absence of driver	TSG	1.429312682890496
Drivers	OG	9.325190514807867
Passengers in absence of driver	TSG	1.5852262973707933
Passengers in absence of driver	TSG	3.677921575623074
Drivers	TSG	16.70570232443142
Passengers in absence of driver	TSG	1.3439507339646957
Drivers	OG	1.5913994408618064
Passengers in presence of driver	OG	1.5913994408618064
Passengers in absence of driver	TSG	1.3166074972971384
Passengers in absence of driver	OG	4.257085839559587
